logFC AveExpr t P.Value adj.P.Val B GENE
PROCR -1.537315 8.3643911 -5.421068 0.001630848 0.033598463 -0.833482387 10544
PRODH2 1.420248 1.4649108 5.802224 0.001148916 0.028520752 -0.459180938 58510
PROK1 -5.556506 3.6597987 -6.310909 0.0007385751 0.022961481 0.010352214 84432
PRPH2 -2.968697 4.0094521 -9.904655 6.114855e-05 0.009084495 2.559920614 5961
PRR16 4.0767705 7.21848715 10.112625 5.94136e-05 0.0090733765 2.6591598115 51334
PRRT2 -2.29195 8.846777 -5.695452 0.001265182 0.029755567 -0.56202767 112476
PRRX1 -1.94381 2.5942785 -5.031481 0.002376422 0.040712726 -1.237285266 5396
PRSS16 -6.339311 4.9902456 -10.13245 5.371076e-05 0.008826916 2.686084941 10279
PRTFDC1 -3.123724 5.7751177 -8.219681 0.0001749622 0.012286934 1.50974405 56952
PSAT1 1.632533 9.986675 5.163119 0.002088003 0.038316946 -1.098372415 29968
PSTPIP2 -1.830666 3.1937352 -6.260572 0.0013308219 0.027910967 -0.127788439 9050
PTBP2 -1.721747 9.0530211 -5.614625 0.001362159 0.030732944 -0.640910904 58155
PTCHD1 -5.2124985 5.2587396 -6.7847585 0.0006320759 0.020358468 0.3808955065 139411
PTGER2 -3.047311 5.9709602 -5.356192 0.001734057 0.034775484 -0.899204997 5732
PTGIS -3.134259 5.50587295 -8.2582245 0.00023412222 0.013237309 1.479355443 5740
PTN -5.344022 10.57031075 -5.8401695 0.0011113145 0.027952992 -0.423095295 5764
PTPLA -3.769057 6.8118443 -10.58531 4.182264e-05 0.008695089 2.927060692 9200
PTPLAD2 -2.7687045 5.43409275 -9.8057705 7.266699e-05 0.0094757085 2.483403404 401494
PTPN4 -1.117879 5.6951391 -4.9672365 0.0026009135 0.0426846825 -1.309509748 5775
PTPRT 2.8434315 6.68165335 7.5467625 0.00051434355 0.017827262 0.9114596015 11122
PTRF -2.2563915 11.0462391 -8.0109385 0.00023061445 0.013470457 1.340811738 284119
PTRH2 1.147145 12.0721932 4.729169 0.003226795 0.048013287 -1.566119815 51651
PYCARD -2.603388 8.6445867 -11.32166 2.841099e-05 0.008596569 3.292891403 29108
PYCR1 1.635362 11.81346845 5.278154 0.0018709485 0.036123939 -0.9792614255 5831
PYDC1 -2.059305 5.2754104 -7.773167 0.0002385239 0.013765581 1.192103775 260434
PYGL -2.470559 8.5962443 -6.133198 0.0008591209 0.024711392 -0.149928593 5836
PYGM -3.4132915 6.0463744 -8.4052305 0.0001545468 0.0116020755 1.6363983515 5837
QPRT -1.985247 7.5292924 -6.2643255 0.00077871325 0.023468173 -0.0333428 23475
RAB31 -1.6841905 8.98480665 -7.0441755 0.00043032695 0.017740271 0.6238511795 11031
RAB34 -2.705647 11.9296429 -8.307194 0.0001649306 0.0119171 1.569890863 83871
RAB37 -1.695536 6.3473088 -5.499032 0.001515947 0.032604092 -0.755286292 326624
RAB38 -2.456633 2.752304 -6.665244 0.0005516322 0.020003366 0.318470118 23682
RAD51 3.139348 7.3557309 10.60116 4.146526e-05 0.008695089 2.935269104 5888
RAD51AP1 1.249291 5.2481537 5.173891 0.00206622 0.038134846 -1.08711877 10635
RANBP17 1.25221 6.9866085 5.212912 0.001989438 0.037325002 -1.046491191 64901
RARRES2 -3.147976 9.5165803 -6.784441 0.0005014283 0.019069889 0.418812454 5919
RASAL2 2.160966 7.0855082 5.3403175 0.00455995895 0.0490183345 -1.07666975 9462
RASGRP2 -1.980098 9.0779154 -6.125869 0.0008645567 0.024772768 -0.156624166 10235
RASL11A -2.152354 5.3785575 -4.824322 0.00292668 0.045399548 -1.461125799 387496
RASL12 -2.262975 6.77405325 -7.7116915 0.00027833625 0.014460581 1.128380012 51285
RBM22 -1.15749385 6.0873777 -5.297769 0.00450463395 0.049104395 -1.10899756 55696
RBM35A 1.457252 8.0031909 6.727378 0.0005247769 0.019539149 0.370978611 54845
RBP1 -2.472688 7.1489919 -5.762442 0.001190747 0.028895686 -0.497320541 5947
RBPMS -2.466911 8.8711254 -6.745352 0.0005172902 0.019387682 0.386085766 11030
RBPMS2 -1.579512 6.6888313 -5.37679 0.001700505 0.034434644 -0.878273952 348093
RCAN2 -1.843938 9.8771645 -8.093241 0.0001907263 0.012578799 1.421644921 10231
RCBTB2 -2.318875 7.4792243 -8.693454 0.0001278893 0.011022697 1.827533897 1102
RDH12 3.053641 7.3840214 4.978293 0.002505582 0.04155717 -1.294141297 145226
RDH5 -1.578813 6.4020617 -5.363978 0.001721286 0.034668311 -0.891285598 5959
RDM1 1.50036 4.4401416 6.624089 0.0005702886 0.020245693 0.283445418 201299
REC8 -1.829579 7.4896466 -4.67488 0.003413536 0.049329155 -1.626645068 9985
REEP2 -3.110306 8.5008312 -5.024441 0.002393077 0.040795485 -1.244786596 51308
REV3L -2.300841 8.3169724 -8.606256 0.0001353302 0.011112275 1.7704626 5980
RFX2 -2.511633 6.2450871 -8.990422 0.0001058704 0.010382914 2.017300161 5990
RFXAP -1.21442 5.6790814 -4.923368 0.00264738 0.042913876 -1.353298952 5994
RGS2 -1.582666 12.0044679 -5.74938 0.00120486 0.029065803 -0.509890342 5997
RGS22 -3.935538 3.9514215 -6.147729 0.0008484595 0.024520742 -0.136674323 26166
RGS9 -3.269199 6.0998184 -4.755557 0.003140218 0.047213391 -1.536864408 8787
RHOU 2.7944785 9.3987825 8.322657 0.000378607335 0.01561857 1.4116673225 58480
RHPN2 1.178685 8.2961031 5.280753 0.00186354 0.03617282 -0.976384854 85415
RIC3 -2.60894933333333 5.76385816666667 -6.98599133333333 0.000577712066666667 0.0193167183333333 0.540383714 79608
RILPL2 -2.364227 10.6956589 -7.553217 0.000279414 0.014738154 1.028732997 196383
RIPPLY2 -2.400469 4.9733492 -8.625246 0.000133668 0.011112275 1.78294528 79992
RND2 -3.143596 3.0197318 -11.39124 2.742468e-05 0.008596569 3.325898527 8153
RND3 -3.2087435 8.41735234 -4.8339977 0.0029086795 0.0452626547 -1.451023468 390
RNF112 -3.25252 8.1964352 -8.391564 0.0001558828 0.011611429 1.627246943 7732
RNF128 -4.9735955 4.4614726 -9.072085 0.00033575122 0.015033573 1.8036811255 79589
RNF180 -1.057172 5.118637 -5.354628 0.001736635 0.034775484 -0.900796643 285671
RNF39 -3.296329 3.4228745 -9.765111 6.629312e-05 0.009196731 2.480926903 80352
RNFT2 2.12681 5.3023528 6.421168 0.00088160175 0.0238004345 0.0641362695 84900
ROR2 -3.5099715 5.5472038 -9.055009 0.000471856275 0.0170055415 1.701765987 4920
RP4-691N24.1 -2.973771 9.1702032 -5.545267 0.001452175 0.031763686 -0.709316019 22981
RP9P -3.293981 6.0461062 -10.75037 3.827002e-05 0.008695089 3.011778689 441212
RPH3AL 1.338786 7.6564409 5.488574 0.001530811 0.03272546 -0.765725722 9501
RPL39L -2.481027 6.7025092 -5.81827 0.00113252 0.028288841 -0.443856249 116832
RPP40 1.15756 8.5118178 5.270535 0.00188191 0.036234701 -0.986901419 10799
RPRM -3.86081 3.5614467 -5.875449 0.001076229 0.027417351 -0.389528916 56475
RSBN1L -2.396271 4.3592947 -10.6241 4.095455e-05 0.008695089 2.947116027 222194
RSPO2 -5.0064825 4.39346265 -9.440809 0.000123959335 0.010845407 2.209376105 340419
RSPO3 -4.2175 6.2529438 -9.7804485 6.659095e-05 0.009158049 2.487330321 84870
RTDR1 -2.191045 4.1006664 -4.906429 0.002692929 0.04338662 -1.371634549 27156
RUNDC3B -1.945322 4.666445 -9.259959 8.960521e-05 0.009839055 2.183601825 154661
RUSC2 -1.051561 8.240692 -5.130626 0.002155314 0.038811104 -1.132424041 9853
S100A14 -3.49144 6.2429872 -4.66156 0.003461202 0.04957238 -1.641565248 57402
S100A16 -2.441373 7.87145 -7.744435 0.0002434527 0.013775167 1.171028875 140576
S100A6 -2.230502 13.2258988 -6.176695 0.0008276559 0.024253877 -0.110333119 6277
S100B -3.510859 5.6857116 -6.164252 0.0008365206 0.024420218 -0.121636157 6285
SAMD5 2.802868 8.1560909 13.96092 8.41469e-06 0.008596569 4.383822777 389432
SCARA3 -2.9559985 6.487417 -7.4018405 0.00051039015 0.0180772205 0.825047682 51435
SCARNA17 -2.974749 8.8063773 -11.53872 2.546255e-05 0.008596569 3.395007161 677769
SCGB3A1 -2.75947 6.7095476 -13.83952 8.855169e-06 0.008596569 4.340117838 92304
SCHIP1 -2.729623 9.6157979 -12.66919 1.481708e-05 0.008596569 3.888770319 29970
SCN4B -1.849391 7.6306149 -8.417209 0.0001532472 0.011611429 1.644559091 6330
SCPEP1 -1.767243 10.5927209 -4.747412 0.003166659 0.047482023 -1.545883772 59342
SCRG1 -1.868604 7.963505 -5.873287 0.001078298 0.027439006 -0.39157502 11341
SCRN1 -2.011124 10.5979054 -6.06185 0.0009137448 0.025354126 -0.215395961 9805
SDPR -2.577031 6.3182737 -10.01483 5.741166e-05 0.008973562 2.621366694 8436
SEC23A -1.19055 7.749072 -5.5713335 0.001485003 0.031896 -0.6902104915 10484
SELP -1.89788 5.3952539 -6.68419 0.00054328 0.019850444 0.334527747 6403
SEMA3B -1.5240515 9.4271078 -5.8577985 0.0011627224 0.028236589 -0.4153839395 7869
SEMA4C -1.5257135 9.6337042 -5.7915585 0.00178030235 0.032752679 -0.537942338 54910
SEPT1 -1.199766 2.7110675 -5.565579 0.001425129 0.031530115 -0.689214031 1731
SEPT10 -1.154023 7.7646307 -5.032487 0.002399053 0.040937691 -1.2376148955 151011
SEPT11 1.183873 7.241757 4.873957 0.00278275 0.044200952 -1.406904715 55752
SERP2 -4.010451 7.4839732 -16.02123 3.754527e-06 0.008596569 5.048436004 387923
SERPINB1 -1.746719 7.7355654 -5.942359 0.001014374 0.026470751 -0.326502383 1992
SERPINB5 -2.3785825 2.1070914 -7.6852725 0.003659792015 0.0408284065 0.441390621 5268
SERPINF1 -2.103327 10.3026175 -5.041563 0.0023528 0.040569123 -1.226555167 5176
SERTAD4 -2.869782 5.6981198 -6.565684 0.0005980216 0.020725295 0.233400908 56256
SESTD1 -1.690209 5.3921275 -7.390739 0.0003148406 0.015557133 0.904982495 91404
SETBP1 -2.320035 9.285904 -6.524648 0.00062959005 0.021181114 0.19524115 26040
SETDB2 -1.0992695 8.56582145 -5.0574575 0.0024631605 0.0411197405 -1.2180300475 83852
SFMBT2 -2.10197 2.5662479 -5.933399 0.001022417 0.026649732 -0.334908296 57713
SFRP1 -2.354677 10.39134775 -5.689704 0.0012850375 0.0299187355 -0.5690997785 6422
SFRS18 -1.556208 8.84125103333333 -6.84708366666667 0.000523824733333333 0.0192235026666667 0.457343486333333 25957
SGCA -3.727875 8.9151703 -7.37261 0.0003191053 0.015622249 0.891008509 6442
SGCB -1.753311 7.8189379 -6.906545 0.0004553621 0.018170832 0.51993424 6443
SGCG -3.134314 2.9396763 -7.336575 0.0003277806 0.01579298 0.863134295 6445
SGEF 3.1583175 10.01915515 6.8244675 0.00055436875 0.0196333695 0.4308259995 26084
SGIP1 -1.9314985 2.91103955 -5.443123 0.00406023615 0.046399677 -0.9707049025 84251
SH3BGR -1.209795 7.817655 -5.980038 0.0009813345 0.02619487 -0.291267806 6450
SH3GL2 -3.909199 4.2458308 -5.458576 0.001574377 0.033023069 -0.795756363 6456
SH3PXD2A -2.4917135 6.78185875 -8.745185 0.00013409622 0.0110190275 1.847150869 9644
SH3PXD2B -1.5937875 4.2780729 -6.142738 0.00314100055 0.0394972805 -0.395393414 285590
SHC3 -2.30953 5.0010306 -5.9584 0.001000155 0.026282536 -0.311479479 53358
SHF -1.887023 5.191309 -6.956364 0.00100720205 0.023673488 0.4035472865 90525
SIAH2 1.16809 8.4571166 4.713641 0.003279004 0.048363155 -1.583386082 6478
SLC12A4 -2.443857 8.0552663 -10.45776 4.483103e-05 0.008717987 2.860476822 6560
SLC14A1 -3.929072 4.96613303333333 -8.24220233333333 0.000561955426666667 0.0188950116666667 1.18923355333333 6563
SLC16A2 -2.582356 7.3669971 -5.009659 0.002428478 0.041146024 -1.260561184 6567
SLC16A4 -2.114749 3.1723187 -7.191723 0.0003655048 0.01658082 0.749727179 9122
SLC16A5 -4.579739 9.6468465 -9.844167 6.331961e-05 0.009151255 2.52584129 9121
SLC16A7 -1.625249 1.72281625 -5.604418 0.002182736 0.035984609 -0.724104242 9194
SLC19A2 1.236138 9.6056293 5.856167 0.001094846 0.027781567 -0.40780052 10560
SLC1A6 -3.032149 2.5949128 -5.13596 0.002144098 0.038715027 -1.12682397 6511
SLC22A10 3.344114 4.9043266 6.754426 0.0005135573 0.019361627 0.393698451 387775
SLC22A3 -5.9694535 6.3452797 -4.7423735 0.0032795935 0.0476516725 -1.555302663 6581
SLC25A12 -1.6665715 7.09173845 -4.654372 0.00351659 0.0498149375 -1.650682707 8604
SLC25A33 1.638304 10.9900969 5.750328 0.001203829 0.029056503 -0.508976994 84275
SLC25A39 1.143551 10.6989269 5.013026 0.002420363 0.041089811 -1.256965406 51629
SLC26A10 -2.362747 6.31856475 -6.995148 0.00045254755 0.0180683865 0.5821963755 65012
SLC2A4 -3.569762 4.66787375 -6.738553 0.00052319765 0.0194074555 0.3794520175 6517
SLC35F4 -1.623255 3.7851646 -7.41807 0.0003085348 0.015411478 0.925985401 341880
SLC6A16 -2.537872 5.5915697 -4.780945 0.003059391 0.046602257 -1.508817605 28968
SLC6A19 -1.631395 6.8872338 -5.815321 0.001135513 0.028311211 -0.44666999 340024
SLC7A11 2.73264066666667 3.91556123333333 5.74971266666667 0.0021557924 0.0353485876666667 -0.609718865666667 23657
SLFN12 -2.244149 2.5317814 -6.260507 0.0007706748 0.023438396 -0.03470753 55106
SLITRK3 -4.592733 3.8956224 -11.56036 2.518863e-05 0.008596569 3.405049268 22865
SLMAP -1.304295 8.149785 -5.3908085 0.0034731823 0.044081686 -0.982901544 7871
SMAD3 -1.66853518181818 7.7647712 -6.20213909090909 0.00222104713636364 0.0303841738181818 -0.154953605272727 4088
SMAD4 -1.4076724 7.03409811 -5.1841017 0.00220598094 0.0387321987 -1.0895716307 4089
SMAD7 -1.213733 7.360619 -5.120186 0.00217746 0.038928182 -1.143397196 4092
SMARCD3 -2.557435 9.6477242 -7.226982 0.0003558815 0.016376318 0.777534139 6604
SMCHD1 -1.44264433333333 7.10598443333333 -5.52958966666667 0.00183636473333333 0.0345639583333333 -0.762209006333333 23347
SMOC1 -3.7631425 6.50704485 -5.253712 0.0022076165 0.0384074555 -1.0246103425 64093
SMS 2.1526415 11.81729195 4.97271 0.0025385835 0.042052403 -1.3011289015 6611
SMTN -3.458022 9.9516415 -10.87535 3.581178e-05 0.008596569 3.074858836 6525
SNAP25 -1.548101 3.4004042 -6.048732 0.0009242155 0.025414514 -0.227504228 6616
SNCAIP -2.247312 5.1991948 -8.623071 0.0001338571 0.011112275 1.781516971 9627
SNORD123 -3.896484 5.9445703 -7.68672 0.00096089961 0.0225289065 0.8435079375 100113384
SNX7 -1.666589 9.1946771 -5.535016 0.001466047 0.031916941 -0.719482905 51375
SOBP -2.331137 8.4814372 -7.444968 0.0003024708 0.015315772 0.946580812 55084
SOCS6 -1.408572 5.00056275 -6.5727635 0.0005987453 0.0206988825 0.2384102745 9306
SOD3 -2.254944 13.17929 -6.547068 0.000607184 0.02094436 0.217365656 6649
SORBS1 -3.39805625 7.07926665 -7.107671 0.00039438195 0.0170800475 0.680969497 10580
SORCS1 -3.175581 3.049422 -6.666047 0.0005512752 0.020003366 0.31915171 114815
SORCS2 -2.199943 4.5389716 -5.292608 0.001842483 0.035951171 -0.964202167 57537
SORCS3 -1.443638 1.7608447 -5.284541 0.001856782 0.036161154 -0.972489686 22986
SORL1 -1.847229 12.783863 -7.112377 0.0003882758 0.017021053 0.686671334 6653
SOSTDC1 -2.475114 3.2830323 -4.864512 0.002809511 0.044397163 -1.417194061 25928
SOX10 -2.0231025 2.5844767 -5.640884 0.0013452345 0.0306647585 -0.6168472505 6663
SOX2 -4.1040155 5.9496236 -7.0353815 0.0004478622 0.017933611 0.6113449165 6657
SP8 -4.885049 5.6144854 -11.28164 2.899693e-05 0.008596569 3.273788045 221833
SPA17 1.342066 9.1310829 4.678227 0.003401678 0.049205179 -1.622900955 53340
SPARCL1 -1.908467 12.4784567 -7.349505 0.0003246368 0.015740067 0.873151703 8404
SPEG -3.981276 11.0718453 -7.647546 0.0002609608 0.014378396 1.09937381 10290
SPOCK3 -3.605259 6.2255505 -15.66874 4.279024e-06 0.008596569 4.944278011 50859
SPON1 -2.87896 7.8987843 -8.902447 0.0001119009 0.010654649 1.961811569 10418
SPOPL -1.2097095 8.2356597 -4.851328 0.002929049 0.0450134935 -1.435276605 339745
SRD5A2 -4.275259 8.2098516 -14.21998 7.557122e-06 0.008596569 4.475263609 6716
SRD5A3 1.014522 9.7376093 4.647007 0.003514137 0.049915245 -1.657896748 79644
SRM 1.466151 10.082186 4.930149 0.00262939 0.042730024 -1.345970423 6723
SRPRB 1.303511 10.7197001 6.210331 0.0008042275 0.023911387 -0.079877645 58477
SRPX -2.46419 7.1764201 -9.605996 7.278197e-05 0.009325872 2.389226708 8406
SRXN1 1.109917 10.2915498 5.476032 0.001548856 0.032810227 -0.778265552 140809
SSPN -2.567171 9.6813308 -10.24913 5.03098e-05 0.00872608 2.749402474 8082
ST3GAL6 -2.1837509 5.34719917 -5.9696929 0.00107494017 0.0270370679 -0.3130250133 10402
ST5 -1.97536 8.5215579 -6.00306 0.0009617537 0.025862211 -0.26983051 6764
ST6GAL1 -3.379963 7.92513315 -6.2361215 0.0007932229 0.0237097025 -0.057851927 6480
STAC -4.386752 3.5437787 -11.58697 2.5529585e-05 0.008596569 3.412534611 6769
STK33 -2.409495 5.2595331 -9.513184 7.690563e-05 0.009342536 2.33491978 65975
STOM -1.493629 8.10385945 -6.4229135 0.00333096685 0.0399217045 -0.224248585 2040
STRADB 1.3383975 8.36820805 5.937297 0.0012000168 0.028130739 -0.3562522165 55437
SUGT1L1 -1.864395 4.39684735 -5.5678385 0.00480196265 0.0491902125 -0.908627753 283507
SULF2 -1.743733 10.3838351 -7.5941 0.0002712376 0.014528019 1.05945668 55959
SUSD3 -1.362995 7.1252571 -5.496924 0.00151893 0.032621479 -0.757389125 203328
SVIL -2.762363 8.7780303 -8.710122 0.0001265214 0.011022697 1.838371908 6840
SVOPL -3.001836 3.5554533 -6.995176 0.0004249619 0.01774775 0.592297289 136306
SYDE2 -1.908901 5.2440719 -5.176258 0.002061467 0.038069981 -1.0846478 84144
SYNM -4.320362 10.3159909 -8.785619 0.0001205335 0.010894794 1.887181298 23336
SYNPO2 -4.25129366666667 7.7856307 -6.48870933333333 0.000741369833333333 0.0224202203333333 0.141427436 171024
TAGLN -3.202254 12.94691085 -8.8348385 0.00011778725 0.0106843015 1.9173303415 6876
TARP 1.796821 12.6441405 6.414209 0.0006774563 0.021960403 0.101730291 445347
TBC1D1 -1.92496 8.00670795 -6.394834 0.00275267545 0.0369254315 -0.1941505435 23216
TBC1D30 1.844079 2.8574524 4.737781 0.003198246 0.047846137 -1.556560116 23329
TCEAL2 -3.839014 9.1963537 -9.507985 7.714449e-05 0.009342536 2.331859771 140597
TCF21 -3.227564 6.8393369 -5.88682 0.00106542 0.027296451 -0.378776347 6943
TCF4 -1.3727575 9.6207796 -6.587338 0.00060971495 0.020733578 0.2462435965 6925
TCF7 -2.9214606 5.19309691 -12.5569055 5.99890956e-05 0.009680417 3.6782829369 6932
TCF7L1 -2.700372 6.861046 -10.59789 4.153866e-05 0.008695089 2.933577745 83439
TCN2 -1.558773 5.1723323 -4.95061 0.002575945 0.042203695 -1.323901038 6948
TEAD1 -1.385777 7.39616335 -5.5301865 0.00190648585 0.0349273315 -0.763084042 7003
TEKT2 -3.737942 4.4629529 -7.597283 0.0002706126 0.014520828 1.061842109 27285
TES -1.6219885 8.8037036 -8.153052 0.00039955585 0.0159787765 1.309707412 26136
TFCP2L1 -2.954159 6.7735251 -5.826416 0.001124298 0.028148107 -0.436090101 29842
TGFB1I1 -2.628204 7.2343871 -10.04749 5.635521e-05 0.008973562 2.639427486 7041
TGFB3 -2.115021 7.1762086 -5.66409 0.0013102655 0.030201707 -0.5934564475 7043
TGFBR3 -1.836846 6.5227315 -7.550675 0.0002799316 0.014738154 1.026817664 7049
THNSL2 -1.691928 9.767813 -5.168399 0.002077293 0.038213873 -1.092853961 55258
THSD4 -2.34424633333333 6.53033786666667 -7.81781333333333 0.00035017456 0.0156375006666667 1.13514984 79875
TIMP1 -1.788718 10.2273852 -6.928504 0.0004476037 0.018086966 0.53794328 7076
TIMP3 -1.702594 10.8646832 -6.181448 0.0008242983 0.024248347 -0.106020778 7078
TLE2 -2.005695 10.0792675 -5.846124 0.001104689 0.027894055 -0.417337114 7089
TLN1 -1.2728905 6.9918508 -6.1604685 0.00092176035 0.0250294955 -0.139434465 7094
TLR3 -2.628283 6.2073564 -6.574158 0.0005939036 0.020708421 0.240686233 7098
TMED3 1.150877 13.1184901 5.48551 0.001535198 0.03272546 -0.768787688 23423
TMEM106A -2.933048 2.5558536 -11.00716 3.341537e-05 0.008596569 3.140407489 113277
TMEM119 2.004877 3.1908636 4.828192 0.002915163 0.045357846 -1.456885735 338773
TMEM121 -2.14933 9.8655549 -5.517812 0.001489667 0.032238398 -0.736577841 80757
TMEM132C -2.571875 2.6238414 -4.874517 0.002781172 0.044200952 -1.406295023 92293
TMEM139 -3.255394 3.9393966 -6.994755 0.0004251008 0.01774775 0.591955219 135932
TMEM145 2.143809 6.7655093 5.281092 0.001862935 0.03617282 -0.976036546 284339
TMEM200B -3.383685 5.1940125 -5.731072 0.001224963 0.029274221 -0.527546564 399474
TMEM35 -4.586002 7.05936675 -7.3392535 0.0003357383 0.015906381 0.861008841 59353
TMEM71 -1.679211 3.5326076 -7.079535 0.0003981753 0.017137232 0.660375334 137835
TMEM74 -1.931749 1.9773763 -5.48768 0.001532089 0.03272546 -0.766618792 157753
TMEM79 -2.806712 11.0140425 -4.69614 0.003338991 0.048816067 -1.602889536 84283
TMLHE -2.46118433333333 4.7378773 -6.68541233333333 0.0006999902 0.0213357963333333 0.295232972666667 55217
TMOD4 -1.182727 4.9323378 -6.003797 0.0009611343 0.025861005 -0.26914545 29765
TMSB15B -4.145886 5.8026466 -13.24452 1.144279e-05 0.008596569 4.117669221 286527
TNAP -2.180229 3.2640671 -5.311467 0.00180954 0.0355046 -0.944864117 445341
TNC -2.608321 8.4531052 -5.020972 0.002401333 0.040899747 -1.2484863 3371
TNFRSF25 -2.382706 9.4685053 -5.585657 0.001398958 0.031175304 -0.669400249 8718
TNIK -2.296594 4.5656096 -5.234426 0.001948495 0.036957619 -1.024187037 23043
TNS1 -2.8667005 6.0716927 -11.085555 3.30199425e-05 0.008645829 3.17337145925 7145
TNS4 -5.378078 6.8964051 -4.797764 0.003007142 0.046105759 -1.490291716 84951
TPBG -3.095306 6.8531284 -5.122856 0.002171772 0.03891812 -1.140589527 7162
TPM2 -3.513394 13.3505414 -7.335224 0.00033303245 0.015863374 0.8596858485 7169
TPRG1 -2.307431 4.023687 -8.878062 0.0001136421 0.010702089 1.946324143 285386
TPRXL -2.479456 4.0357327 -9.477045 7.858398e-05 0.009385329 2.313608272 348825
TPSD1 -1.04781 2.6763969 -5.156943 0.002100611 0.038422994 -1.104832491 23430
TRIB1 1.99947 9.63876785 6.1188355 0.00106672145 0.0262776655 -0.194997598 10221
TRIM2 -2.4669455 9.00548025 -5.5163395 0.0014924375 0.0322344825 -0.7381123675 23321
TRIM27 1.2420075 9.85907845 5.967811 0.0010294673 0.0267185675 -0.3082088755 5987
TRIM29 -4.7683005 5.76851975 -6.145985 0.0008814293 0.0247779485 -0.1437899025 23650
TRIM47 -1.324013 7.9782631 -5.620039 0.001355405 0.030661049 -0.635599467 91107
TRIM6 -2.5460685 5.5574022 -7.1851935 0.00049185745 0.018144356 0.6947503885 117854
TRIP10 -1.744562 7.6209134 -6.5293 0.0006160799 0.020985254 0.202022329 9322
TRIP6 -1.821531 10.5473967 -6.955547 0.0004382569 0.017934666 0.560048464 7205
TRO -3.751692 7.4366077 -12.60221 1.528053e-05 0.008596569 3.861187779 7216
TRPC1 -3.124471 5.8429536 -8.026845 0.0001996575 0.012838929 1.374806085 7220
TRPC4 -3.022087 4.5581785 -6.390232 0.000691109 0.022269344 0.080635854 7223
TRPM4 2.307016 11.4672383 5.844173 0.001106613 0.02792275 -0.419191816 54795
TRPV4 -1.960869 4.6455418 -5.007523 0.002433643 0.041188284 -1.26284364 59341
TSHZ2 -2.215166 6.26423325 -6.733022 0.0005241063 0.019442489 0.3752222125 128553
TSHZ3 -2.34725 8.6172039 -6.831992 0.0004828797 0.01876388 0.45839144 57616
TSLP -3.954138 5.4777167 -4.877612 0.002772474 0.044153702 -1.402927568 85480
TSN -1.0392387 9.000974 -5.490802 0.00200382365 0.0357336 -0.8042308925 7247
TSPAN13 2.826401 10.2913534 6.38696 0.0006929964 0.022292008 0.077751979 27075
TSPAN18 -2.626761 6.1822473 -14.52602 6.671745e-06 0.008596569 4.5801787 90139
TSPAN2 -3.4441765 5.3594384 -8.806033 0.00012360546 0.010757928 1.893750171 10100
TSPAN4 -1.9895325 8.9118702 -6.285411 0.00078078415 0.023358496 -0.017597457 7106
TSPYL4 -1.496239 10.1096497 -6.21916 0.0007982038 0.023858662 -0.071906348 23270
TSPYL5 -1.077901 10.8528797 -4.703911 0.003312202 0.048661476 -1.594223225 85453
TTTY22 1.30175 1.3682896 5.919387 0.001035141 0.026826058 -0.348074893 252954
TUBA3C -2.244717 7.5152274 -9.207271 9.254352e-05 0.009904427 2.151525525 7278
TUBB2B -2.75648 3.9194014 -4.849747 0.002851927 0.044855513 -1.433304925 347733
TWIST2 -3.607217 6.476294 -7.159619 0.0003745279 0.016775495 0.72429507 117581
UAP1 1.913369 10.025592 5.252489 0.001914857 0.036601821 -1.005511411 6675
UBE2T 2.057651 8.1928559 5.721775 0.001235318 0.029344498 -0.536529488 29089
UBXN10 -3.07228366666667 3.69586133333333 -8.62408933333333 0.000275942403333333 0.0139981363333333 1.63206151666667 127733
UBXN4 -1.221998 7.88561525 -6.05781 0.00127364035 0.028199957 -0.2717552885 23190
UNC5CL -1.160473 4.2611427 -5.493312 0.001524056 0.032660774 -0.760993996 222643
UNC5D -5.572527 3.8715288 -9.002413 0.0001050779 0.01035084 2.024816643 137970
UPK1A -3.87585 4.6838069 -4.825204 0.002924052 0.045399548 -1.460159807 11045
USP27X -1.399893 4.5498403 -5.486166 0.001534256 0.03272546 -0.768131501 389856
USP44 -2.099788 3.2822244 -7.142187 0.0003795346 0.016865496 0.71043979 84101
UST -2.844881 5.8175247 -7.478033 0.0002952032 0.015154598 0.971799197 10090
UTS2D 3.158802 3.1449728 4.721932 0.003251009 0.048155002 -1.574162329 257313
VAMP5 -1.58818 8.9683276 -7.874174 0.0002220866 0.013241362 1.265571266 10791
VCL -2.2283425 8.36521545 -5.9783175 0.0011475389 0.027573004 -0.316587073 7414
VILL -3.587941 7.4504037 -7.058429 0.0004046904 0.017293926 0.643414874 50853
VIM -1.6207075 13.17875155 -6.0200685 0.0009768815 0.026073082 -0.258579848 7431
VKORC1L1 1.189464 8.9469443 5.310431 0.001811331 0.035512658 -0.945924344 154807
VLDLR -1.432786 7.7497407 -5.279963 0.001864953 0.03617282 -0.977197479 7436
VSNL1 -5.749691 3.9127705 -8.82153 0.0001178006 0.010894794 1.910237203 7447
VSTM2L 2.161549 8.9253131 5.780231 0.001171831 0.028659909 -0.480239453 128434
VWA1 -1.459225 9.30072 -5.1220725 0.0024073745 0.0403692635 -1.1555488515 64856
VWA5A -2.667118 4.63194635 -6.2325505 0.00080824755 0.023728937 -0.063453017 4013
WBP4 -1.5373855 7.14431635 -6.9366375 0.0004703119 0.018389117 0.535692184 11193
